,聚类种类,IsActiveStatus,IsActiveAssetStage,CrCardAssetStage,Exited
4366,2,5,6,0,0
4367,1,0,0,6,0
4368,2,3,8,9,0
4369,1,2,0,0,0
4370,1,1,2,9,0
4371,1,1,0,6,0
4372,1,0,2,9,1
4373,2,5,8,9,1
4374,1,1,2,9,0
4375,2,3,8,9,0
4376,2,3,6,6,0
4377,1,0,2,9,0
4378,1,1,2,9,0
4379,1,0,2,2,0
4380,1,1,2,9,1
4381,1,1,2,9,0
4382,2,3,6,6,1
4383,2,5,8,9,0
4384,2,3,6,6,0
4385,2,4,6,6,0
4386,2,5,6,6,0
4387,2,3,8,2,0
4388,1,2,0,6,0
4389,2,4,8,9,0
4390,1,2,2,9,0
4391,1,2,0,6,0
4392,2,4,6,6,0
4393,1,0,2,9,1
4394,2,5,8,9,1
4395,2,3,8,9,0
4396,2,3,6,6,0
4397,2,4,6,6,0
4398,2,5,8,9,0
4399,2,3,6,6,0
4400,1,0,2,2,0
4401,1,2,2,9,0
4402,2,3,8,9,0
4403,1,0,2,9,1
4404,2,5,6,6,0
4405,2,3,8,9,0
4406,1,0,2,9,0
4407,2,5,6,6,0
4408,1,1,0,6,1
4409,2,3,7,7,0
4410,2,4,8,2,1
4411,1,2,1,7,0
4412,2,5,8,9,0
4413,2,3,7,2,1
4414,2,3,6,6,0
4415,2,5,6,0,0
4416,2,5,8,9,0
4417,2,5,8,9,0
4418,2,3,8,9,0
4419,2,3,8,9,0
4420,1,2,1,7,0
4421,1,2,0,6,0
4422,2,4,6,6,0
4423,1,0,2,9,0
4424,2,3,8,9,1
4425,2,3,8,9,0
4426,1,0,2,9,0
4427,1,1,2,9,0
4428,2,5,6,6,0
4429,1,1,2,9,0
4430,1,2,2,9,0
4431,1,1,2,9,0
4432,2,3,8,9,1
4433,2,5,6,6,0
4434,2,3,6,6,0
4435,1,1,2,9,0
4436,2,5,8,2,0
4437,1,0,1,7,1
4438,1,2,2,9,0
4439,2,4,8,9,0
4440,2,3,6,0,1
4441,1,1,2,9,0
4442,2,3,6,6,0
4443,2,3,8,9,0
4444,1,2,2,2,0
4445,2,3,8,9,0
4446,2,4,6,0,0
4447,2,5,7,2,0
4448,2,5,6,6,0
4449,1,1,2,2,0
4450,2,3,8,2,0
4451,1,1,2,9,0
4452,2,3,8,2,0
4453,1,2,2,9,0
4454,2,5,8,9,0
4455,2,3,6,6,0
4456,2,3,6,0,0
4457,1,1,0,0,0
4458,1,0,0,6,0
4459,1,0,2,9,0
4460,2,5,6,6,0
4461,2,4,6,6,0
4462,2,5,8,9,0
4463,1,1,0,0,0
4464,2,3,7,7,0
4465,2,4,7,7,0
4466,2,3,7,7,0
4467,1,0,1,7,0
4468,1,1,2,9,0
4469,2,4,8,9,0
4470,1,2,0,6,0
4471,2,4,8,2,0
4472,2,4,6,0,0
4473,1,1,2,9,0
4474,2,5,8,9,0
4475,2,5,7,2,0
4476,2,5,8,9,0
4477,1,1,1,7,1
4478,2,3,6,0,0
4479,2,4,6,6,0
4480,2,5,6,0,1
4481,2,5,8,9,1
4482,1,2,0,0,0
4483,2,3,8,9,0
4484,1,0,2,9,0
4485,2,3,8,9,0
4486,1,1,2,2,0
4487,2,3,6,6,0
4488,1,1,0,0,0
4489,1,2,0,6,0
4490,2,4,7,2,0
4491,2,3,8,9,0
4492,1,0,2,9,1
4493,1,0,1,7,0
4494,2,5,6,6,0
4495,2,5,8,9,0
4496,1,0,2,9,0
4497,1,2,2,9,1
4498,2,4,6,6,0
4499,1,2,2,9,0
4500,2,3,8,9,0
4501,2,5,8,2,0
4502,2,3,6,0,0
4503,2,5,6,6,0
4504,2,4,8,9,0
4505,2,4,8,9,0
4506,1,1,0,6,1
4507,1,0,2,9,1
4508,2,5,6,6,0
4509,1,2,2,9,0
4510,2,5,6,0,0
4511,2,3,7,7,0
4512,1,0,1,7,1
4513,2,3,6,0,0
4514,2,4,8,2,0
4515,2,4,8,9,0
4516,2,5,6,0,0
4517,2,3,6,6,0
4518,1,1,0,0,0
4519,1,2,0,6,0
4520,2,3,8,9,0
4521,1,0,2,9,0
4522,1,2,0,0,0
4523,2,5,8,9,0
4524,1,0,2,2,0
4525,2,4,6,0,0
4526,1,2,1,7,0
4527,1,2,2,9,1
4528,1,0,2,9,0
4529,1,1,2,2,0
4530,2,5,8,2,0
4531,1,0,2,9,1
4532,1,2,0,0,0
4533,2,5,8,9,0
4534,1,2,2,9,1
4535,2,3,8,2,0
4536,2,5,8,9,0
4537,1,0,0,0,0
4538,2,5,6,6,0
4539,2,3,8,9,0
4540,1,1,0,6,1
4541,2,5,8,2,0
4542,2,4,7,2,0
4543,1,0,2,9,0
4544,2,4,6,6,0
4545,1,2,0,0,0
4546,2,5,8,9,0
4547,2,5,8,9,0
4548,2,5,6,0,0
4549,2,4,6,0,0
4550,2,5,8,9,0
4551,1,1,2,9,1
4552,1,1,2,9,0
4553,2,5,6,6,1
4554,2,3,6,6,0
4555,1,0,2,2,0
4556,2,4,8,9,0
4557,2,5,8,2,0
4558,2,4,8,2,0
4559,1,2,2,9,0
4560,2,4,6,6,0
4561,2,4,8,9,0
4562,2,4,6,6,0
4563,2,3,8,2,0
4564,1,0,2,9,0
4565,2,5,6,6,0
4566,2,5,8,9,0
4567,1,1,0,6,0
4568,1,2,2,9,0
4569,2,3,6,6,0
4570,2,3,8,9,0
4571,1,0,2,2,0
4572,2,3,8,2,1
4573,1,1,2,9,0
4574,1,2,2,9,1
4575,1,0,1,7,1
4576,2,5,8,9,0
4577,2,3,8,9,0
4578,1,1,1,7,0
4579,1,0,2,9,1
4580,1,1,0,0,1
4581,1,1,2,2,0
4582,2,3,8,9,0
4583,2,5,6,6,0
4584,1,1,0,6,0
4585,2,5,8,9,0
4586,1,2,2,9,1
4587,2,5,6,0,0
4588,2,3,8,2,0
4589,1,2,2,2,0
4590,1,0,0,6,1
4591,1,1,1,7,0
4592,2,5,8,2,0
4593,2,3,6,6,0
4594,1,1,2,9,0
4595,2,3,8,2,0
4596,2,5,6,0,0
4597,1,2,2,2,1
4598,1,2,2,2,0
4599,2,3,8,2,0
4600,2,3,8,2,0
4601,1,0,0,6,0
4602,1,1,0,6,0
4603,1,2,0,6,0
4604,1,0,0,6,0
4605,1,2,1,2,0
4606,2,4,6,0,1
4607,2,5,7,2,0
4608,2,3,8,9,1
4609,1,2,2,9,0
4610,1,2,1,2,0
4611,2,3,6,6,0
4612,1,2,2,9,1
4613,1,2,2,2,1
4614,1,1,2,9,0
4615,2,4,7,2,0
4616,2,5,6,0,0
4617,1,0,2,9,1
4618,2,3,8,9,0
4619,1,2,2,9,1
4620,2,4,6,6,0
4621,2,4,6,6,0
4622,1,2,2,9,1
4623,2,5,8,9,0
4624,1,1,2,9,0
4625,1,2,2,2,1
4626,1,0,2,2,0
4627,1,0,0,6,0
4628,2,5,8,2,0
4629,1,2,2,9,0
4630,2,5,8,2,0
4631,1,1,0,6,1
4632,2,4,8,9,0
4633,1,0,0,0,0
4634,1,2,1,7,1
4635,1,2,2,9,0
4636,2,4,6,0,0
4637,1,2,0,6,0
4638,2,3,7,2,0
4639,1,1,1,7,0
4640,2,4,7,7,0
4641,1,0,2,2,0
4642,2,5,8,2,0
4643,2,4,6,6,0
4644,2,3,8,9,0
4645,2,5,8,9,0
4646,2,5,6,6,0
4647,2,3,8,9,0
4648,2,3,8,2,0
4649,2,5,8,2,0
4650,2,3,6,6,0
4651,1,0,1,2,0
4652,1,2,2,2,0
4653,1,0,1,7,0
4654,2,3,6,6,0
4655,2,5,8,9,0
4656,1,1,0,0,0
4657,1,0,2,9,1
4658,1,0,1,7,0
4659,1,1,2,9,0
4660,1,2,2,2,0
4661,2,3,8,9,0
4662,2,4,6,6,0
4663,1,0,2,9,0
4664,2,5,8,9,0
4665,2,5,8,2,1
4666,2,4,6,6,0
4667,2,3,8,9,1
4668,1,2,0,0,0
4669,1,1,1,2,0
4670,2,5,6,6,0
4671,1,2,2,9,1
4672,2,5,8,2,1
4673,2,5,6,6,1
4674,2,4,6,6,0
4675,1,1,2,9,0
4676,1,2,2,9,0
4677,2,4,7,7,0
4678,1,1,0,6,1
4679,2,3,8,9,0
4680,1,0,0,6,0
4681,1,0,2,2,0
4682,2,3,8,2,0
4683,2,3,6,0,0
4684,2,3,8,2,0
4685,1,1,0,6,0
4686,2,5,6,6,0
4687,1,1,0,6,0
4688,1,0,2,9,0
4689,1,0,2,9,0
4690,1,2,2,2,1
4691,1,2,0,6,1
4692,2,4,6,0,0
4693,2,4,8,2,1
4694,1,2,2,9,0
4695,1,2,2,9,0
4696,2,3,8,2,0
4697,1,2,2,9,1
4698,1,0,2,9,0
4699,1,2,2,9,1
4700,1,1,2,2,0
4701,2,4,6,6,1
4702,2,3,8,9,0
4703,2,5,6,0,0
4704,2,3,8,9,0
4705,1,1,2,2,0
4706,1,0,2,9,0
4707,2,4,6,0,0
4708,2,4,6,6,0
4709,2,3,8,9,0
4710,1,0,1,2,0
4711,1,0,0,0,1
4712,2,5,8,9,1
4713,2,4,6,0,0
4714,1,2,2,2,0
4715,1,2,0,6,0
4716,1,2,2,9,1
4717,2,3,8,2,1
4718,1,2,2,2,0
4719,2,4,8,2,0
4720,1,1,1,2,0
4721,1,2,2,9,1
4722,1,0,0,0,0
4723,1,1,2,9,1
4724,1,0,2,9,0
4725,2,3,8,9,0
4726,2,5,7,2,0
4727,2,3,8,9,0
4728,1,1,2,9,0
4729,1,0,2,9,0
4730,2,3,6,6,0
4731,1,0,1,7,0
4732,2,5,7,2,0
4733,1,1,2,9,0
4734,1,0,2,9,0
4735,1,0,2,2,0
4736,2,5,8,2,0
4737,1,2,0,6,0
4738,1,2,1,7,1
4739,1,2,0,6,0
4740,2,3,6,0,0
4741,1,1,0,6,0
4742,2,4,8,9,0
4743,2,5,6,6,0
4744,2,4,8,9,0
4745,1,1,0,0,1
4746,2,5,7,7,1
4747,1,0,2,9,0
4748,2,3,6,6,0
4749,1,0,2,9,1
4750,1,2,2,2,0
4751,1,0,0,6,1
4752,2,5,6,6,0
4753,2,3,6,6,1
4754,2,5,8,9,0
4755,1,2,2,9,0
4756,1,1,2,2,0
4757,2,4,8,9,0
4758,2,5,8,9,0
4759,1,0,2,9,1
4760,1,1,1,7,0
4761,2,5,6,6,0
4762,2,5,6,6,0
4763,2,3,6,6,0
4764,1,1,0,0,0
4765,1,2,2,2,0
4766,2,5,6,6,1
4767,2,3,8,9,0
4768,1,0,2,9,0
4769,2,5,6,6,0
4770,2,3,6,6,0
4771,2,5,8,2,1
4772,1,2,2,9,0
4773,1,0,0,6,1
4774,1,2,0,0,0
4775,1,2,2,9,0
4776,2,4,8,9,0
4777,2,4,8,2,0
4778,2,3,6,6,0
4779,2,5,8,9,0
4780,1,2,2,9,0
4781,1,1,2,9,0
4782,1,1,2,9,1
4783,1,1,0,6,0
4784,1,0,0,6,0
4785,2,5,8,9,0
4786,2,4,8,9,0
4787,1,0,2,9,1
4788,1,2,0,6,0
4789,2,4,8,2,0
4790,2,4,6,6,0
4791,2,3,8,9,0
4792,1,0,0,6,0
4793,1,0,2,2,0
4794,1,2,0,6,0
4795,1,1,0,6,0
4796,2,4,6,6,0
4797,2,3,6,6,0
4798,1,0,2,9,0
4799,1,0,2,9,0
4800,1,1,2,9,1
4801,1,2,1,7,0
4802,1,1,0,6,0
4803,1,1,2,9,0
4804,2,5,8,2,0
4805,2,3,8,2,0
4806,1,2,0,6,0
4807,1,2,0,0,0
4808,1,1,2,2,1
4809,1,2,2,9,1
4810,1,2,0,6,0
4811,1,0,2,2,0
4812,2,5,8,9,0
4813,2,5,8,9,0
4814,2,3,8,9,0
4815,1,0,2,2,0
4816,2,4,6,6,0
4817,2,5,8,9,0
4818,2,5,6,6,0
4819,2,3,8,9,0
4820,1,1,2,2,0
4821,1,2,0,6,1
4822,1,2,0,6,0
4823,2,4,6,6,0
4824,2,5,8,9,1
4825,2,4,8,9,0
4826,2,3,8,9,0
4827,2,5,6,6,0
4828,1,2,2,9,0
4829,2,5,8,2,0
4830,1,2,2,2,0
4831,2,3,8,9,0
4832,2,4,6,6,0
4833,2,3,6,6,1
4834,2,3,8,2,0
4835,2,5,6,0,0
4836,1,2,2,2,0
4837,2,5,6,0,0
4838,2,5,6,6,0
4839,2,5,8,9,0
4840,1,2,2,9,0
4841,2,4,8,2,0
4842,2,5,6,6,0
4843,1,1,1,7,0
4844,2,3,6,6,0
4845,1,2,2,9,1
4846,1,2,0,6,0
4847,1,1,0,6,0
4848,1,1,2,9,1
4849,1,0,2,2,0
4850,2,5,8,2,0
4851,2,3,6,6,0
4852,2,4,7,2,0
4853,2,3,6,6,0
4854,2,3,8,9,0
4855,1,1,2,9,0
4856,1,0,2,2,0
4857,1,2,2,9,0
4858,2,5,7,7,0
4859,2,4,6,6,0
4860,1,0,2,9,1
4861,1,2,0,6,0
4862,1,0,0,0,0
4863,1,1,0,0,0
4864,2,3,6,6,0
4865,1,1,2,9,0
4866,2,5,8,2,0
4867,2,3,7,7,0
4868,1,2,2,9,0
4869,1,1,0,6,0
4870,1,0,0,6,0
4871,2,3,8,2,0
4872,1,2,2,9,0
4873,1,0,2,2,0
4874,2,3,8,9,0
4875,1,0,2,9,1
4876,2,3,8,2,0
4877,1,2,2,9,1
4878,1,1,2,9,0
4879,2,5,8,9,0
4880,2,3,6,6,1
4881,1,0,2,2,0
4882,1,0,0,6,0
4883,2,4,8,9,0
4884,1,0,2,9,1
4885,1,2,0,0,1
4886,2,4,6,6,0
4887,1,1,2,9,0
4888,2,3,6,6,0
4889,2,4,6,6,0
4890,2,5,7,7,1
4891,2,3,7,7,0
4892,1,1,2,9,1
4893,2,3,8,2,0
4894,2,4,8,2,1
4895,2,5,8,2,0
4896,2,4,8,9,0
4897,2,5,8,9,0
4898,1,2,0,6,0
4899,1,0,2,9,0
4900,2,3,6,0,0
4901,1,1,2,9,0
4902,2,3,6,6,0
4903,1,0,2,2,0
4904,2,4,6,6,0
4905,2,3,8,2,0
4906,2,5,6,6,0
4907,1,0,0,6,0
4908,2,4,8,9,0
4909,1,2,2,9,0
4910,2,5,6,6,0
4911,1,2,2,2,0
4912,1,0,1,7,0
4913,2,4,8,9,0
4914,1,1,0,6,0
4915,1,2,0,6,0
4916,1,1,0,6,0
4917,1,2,2,9,0
4918,1,1,2,9,0
4919,2,5,8,2,0
4920,2,4,8,2,0
4921,2,5,7,7,0
4922,1,0,2,2,0
4923,1,2,0,6,0
4924,2,3,6,6,0
4925,1,1,2,9,0
4926,2,4,6,6,0
4927,2,3,7,7,0
4928,2,4,7,2,0
4929,2,4,8,9,0
4930,2,3,6,0,0
4931,1,0,2,9,0
4932,1,2,0,6,0
4933,1,0,0,6,0
4934,2,5,8,9,0
4935,2,5,8,9,0
4936,1,2,0,6,0
4937,1,2,2,9,1
4938,1,1,2,9,0
4939,2,5,8,2,0
4940,1,0,2,2,0
4941,2,4,8,9,0
4942,1,2,2,2,0
4943,1,1,2,9,0
4944,2,5,8,9,0
4945,1,1,1,7,0
4946,2,3,8,9,0
4947,2,3,6,6,0
4948,1,1,2,2,0
4949,2,5,8,2,0
4950,1,0,2,9,0
4951,1,1,0,6,0
4952,1,0,2,2,0
4953,2,3,8,2,0
4954,1,1,0,0,0
4955,2,5,8,9,1
4956,1,2,0,0,0
4957,2,3,8,9,0
4958,1,2,2,2,1
4959,2,4,7,7,0
4960,1,0,2,9,0
4961,2,3,7,2,0
4962,2,3,6,0,0
4963,1,2,0,0,0
4964,1,2,2,9,0
4965,2,5,6,0,0
4966,1,2,0,6,0
4967,1,1,2,9,1
4968,2,3,8,9,0
4969,1,0,0,6,0
4970,1,2,0,6,0
4971,2,3,6,6,0
4972,2,4,6,6,0
4973,1,0,2,9,0
4974,2,4,8,9,0
4975,1,2,0,6,0
4976,1,2,0,6,0
4977,1,0,2,2,0
4978,2,4,8,9,1
4979,1,2,1,2,0
4980,2,3,7,2,1
4981,1,0,0,6,0
4982,2,3,8,9,1
4983,1,2,2,9,1
4984,2,4,8,2,0
4985,2,5,8,9,0
4986,1,0,0,6,0
4987,2,4,6,6,0
4988,2,5,6,6,0
4989,2,3,8,2,0
4990,1,2,2,2,0
4991,1,0,2,9,0
4992,2,4,8,9,0
4993,2,4,6,6,0
4994,2,4,6,6,0
4995,1,0,0,6,0
4996,2,3,8,9,0
4997,1,0,2,9,0
4998,2,3,6,6,0
4999,2,4,8,2,1
5000,1,0,0,6,0
5001,2,3,8,2,0
5002,1,0,2,2,0
5003,1,0,2,2,0
5004,2,3,6,6,0
5005,1,1,0,6,0
5006,2,4,8,9,0
5007,1,0,0,6,0
5008,2,3,8,9,0
5009,2,4,6,6,0
5010,2,5,6,6,0
5011,2,4,6,6,0
5012,2,4,6,6,0
5013,2,3,8,9,0
5014,1,2,2,9,0
5015,2,3,6,6,1
5016,1,0,0,6,0
5017,2,5,6,6,0
5018,1,0,2,2,0
5019,2,4,8,9,0
5020,1,0,1,7,1
5021,1,0,2,9,0
5022,1,1,1,7,0
5023,2,3,6,6,0
5024,1,2,2,9,1
5025,1,0,2,9,0
5026,2,4,8,2,0
5027,2,4,7,7,0
5028,2,4,8,9,0
5029,1,0,0,0,0
5030,2,5,6,0,0
5031,1,2,2,9,0
5032,2,3,8,9,0
5033,1,1,2,9,0
5034,2,5,8,9,0
5035,2,3,6,6,1
5036,2,3,8,9,0
5037,1,0,0,6,0
5038,1,2,0,6,0
5039,2,4,6,6,1
5040,1,2,2,9,0
5041,1,0,0,0,0
5042,1,1,0,6,1
5043,2,5,8,2,0
5044,1,1,0,6,0
5045,2,5,8,9,0
5046,1,1,2,9,1
5047,1,2,0,6,0
5048,2,3,8,9,0
5049,2,5,6,6,0
5050,2,5,8,2,0
5051,1,0,0,0,0
5052,2,5,8,9,0
5053,1,0,2,2,0
5054,2,5,6,0,0
5055,2,5,8,9,0
5056,1,1,2,9,0
5057,1,0,0,6,0
5058,2,5,8,2,0
5059,2,5,6,6,0
5060,2,4,6,6,0
5061,1,2,2,9,0
5062,2,3,6,6,0
5063,2,5,8,9,0
5064,1,0,1,7,0
5065,1,0,2,9,1
5066,1,2,2,2,0
5067,2,5,6,6,0
5068,2,3,8,9,0
5069,1,2,0,6,0
5070,1,0,2,9,0
5071,1,0,1,2,0
5072,2,5,8,9,0
5073,1,2,0,0,1
5074,2,4,8,9,0
5075,1,0,0,6,1
5076,2,4,8,2,1
5077,1,2,2,9,0
5078,1,1,0,6,0
5079,2,3,8,9,0
5080,2,5,8,9,0
5081,2,4,6,6,0
5082,2,5,8,9,0
5083,1,1,2,9,1
5084,2,5,8,9,0
5085,1,0,2,2,0
5086,2,4,6,6,0
5087,2,3,7,7,0
5088,1,0,0,0,0
5089,1,2,0,6,0
5090,1,2,0,0,0
5091,1,0,2,9,0
5092,2,3,6,6,0
5093,2,5,7,7,0
5094,2,5,6,6,0
5095,2,4,6,6,0
5096,1,2,0,0,0
5097,1,1,2,9,0
5098,2,3,8,2,0
5099,1,2,0,6,1
5100,1,0,0,6,0
5101,2,4,6,6,0
5102,2,5,8,9,0
5103,2,5,8,9,0
5104,2,4,6,6,0
5105,1,0,0,6,0
5106,1,0,2,9,0
5107,2,5,8,9,0
5108,2,3,6,0,0
5109,1,2,2,9,0
5110,2,4,8,2,1
5111,2,4,8,9,0
5112,2,4,8,9,0
5113,2,5,8,9,0
5114,1,1,2,9,0
5115,2,4,6,6,0
5116,1,1,0,6,0
5117,1,0,0,6,0
5118,2,3,8,2,0
5119,2,3,6,0,1
5120,2,5,6,6,0
5121,1,0,0,6,0
5122,1,0,2,2,1
5123,2,5,8,2,0
5124,2,4,8,9,1
5125,1,2,2,2,0
5126,1,0,2,9,0
5127,1,0,0,0,0
5128,2,5,6,6,0
5129,2,5,8,9,0
5130,2,4,6,0,0
5131,1,1,0,0,0
5132,1,0,0,6,1
5133,2,5,6,0,0
5134,1,0,0,6,0
5135,2,3,6,6,1
5136,2,3,7,2,0
5137,1,1,2,2,1
5138,1,0,2,9,0
5139,1,2,1,2,1
5140,2,3,8,9,1
5141,1,0,2,9,0
5142,1,0,0,0,0
5143,2,3,6,6,0
5144,1,0,0,6,0
5145,2,5,6,0,0
5146,2,5,6,6,0
5147,2,4,8,9,0
5148,1,2,2,9,1
5149,1,1,2,2,0
5150,1,0,2,9,0
5151,2,3,8,9,0
5152,1,0,2,9,0
5153,2,5,6,6,0
5154,1,0,2,2,0
5155,2,5,7,7,0
5156,2,3,8,9,0
5157,2,4,8,9,0
5158,2,4,6,6,0
5159,2,4,8,2,0
5160,2,5,6,6,0
5161,1,2,2,2,1
5162,2,5,6,6,0
5163,1,0,2,9,0
5164,2,4,6,0,0
5165,2,5,6,6,0
5166,1,0,0,6,0
5167,2,5,8,9,0
5168,1,1,0,0,0
5169,2,5,8,9,0
5170,1,0,2,9,1
5171,2,5,6,6,0
5172,2,5,8,9,0
5173,2,3,8,9,1
5174,2,4,8,2,1
5175,2,3,6,6,0
5176,1,0,2,9,0
5177,2,3,8,2,0
5178,2,5,6,6,0
5179,1,2,2,9,0
5180,1,2,2,9,0
5181,2,4,8,9,0
5182,1,2,0,0,0
5183,1,0,0,6,1
5184,1,1,1,7,0
5185,2,3,8,9,0
5186,2,5,6,0,0
5187,2,4,6,0,1
5188,2,4,8,2,0
5189,2,5,8,9,0
5190,2,4,6,6,0
5191,2,4,6,6,0
5192,2,3,7,2,0
5193,1,2,0,6,0
5194,1,0,2,2,0
5195,2,4,8,9,0
5196,1,2,2,9,0
5197,2,5,7,7,0
5198,1,0,2,9,0
5199,1,0,0,6,0
5200,2,4,8,2,0
5201,1,2,2,9,0
5202,1,0,0,6,0
5203,1,2,2,9,0
5204,1,0,0,6,0
5205,1,2,2,9,0
5206,1,1,2,9,0
5207,1,1,2,9,0
5208,1,2,0,0,0
5209,1,2,2,2,0
5210,1,1,0,6,1
5211,2,5,7,7,0
5212,2,5,8,2,0
5213,1,2,2,9,1
5214,2,5,8,9,0
5215,1,0,2,9,0
5216,1,2,2,9,0
5217,1,0,2,9,1
5218,2,5,8,9,0
5219,2,3,8,2,0
5220,1,1,0,6,1
5221,2,5,8,2,1
5222,2,5,6,6,0
5223,1,2,0,0,0
5224,1,2,2,9,1
5225,2,5,8,9,0
5226,1,2,2,9,0
5227,2,5,8,9,1
5228,1,2,0,6,0
5229,1,1,0,0,0
5230,2,3,7,2,0
5231,1,0,0,6,1
5232,2,5,6,0,0
5233,2,5,8,2,0
5234,2,3,8,2,0
5235,1,0,0,0,0
5236,1,0,1,7,1
5237,2,3,8,2,0
5238,2,3,8,9,0
5239,2,3,8,9,1
5240,2,4,8,2,0
5241,2,3,8,2,0
5242,2,4,8,9,0
5243,1,2,1,2,1
5244,2,4,6,6,0
5245,1,1,2,2,0
5246,2,5,7,2,0
5247,1,0,0,6,0
5248,2,3,8,9,0
5249,1,2,0,6,0
5250,1,0,1,7,0
5251,1,2,2,9,1
5252,2,3,6,6,0
5253,2,5,6,6,0
5254,1,2,0,6,0
5255,1,1,1,2,0
5256,2,5,8,9,0
5257,1,2,0,6,0
5258,1,0,2,2,0
5259,2,4,8,9,0
5260,1,1,0,0,0
5261,2,3,7,7,0
5262,1,2,0,6,0
5263,2,5,8,9,0
5264,1,0,0,6,0
5265,2,4,8,9,0
5266,2,3,8,2,0
5267,2,5,8,9,1
5268,2,3,8,9,0
5269,1,2,0,0,0
5270,1,1,2,9,0
5271,1,1,2,9,0
5272,1,0,2,9,0
5273,2,3,8,2,0
5274,1,1,2,9,0
5275,1,2,2,9,0
5276,2,3,8,9,0
5277,2,4,8,9,0
5278,1,2,2,2,0
5279,1,2,2,9,0
5280,2,3,6,6,0
5281,1,1,2,9,0
5282,1,0,0,6,0
5283,2,5,8,9,0
5284,1,0,2,9,1
5285,2,3,6,6,0
5286,1,2,2,9,0
5287,2,3,8,9,0
5288,2,5,6,6,0
5289,1,2,2,2,0
5290,1,2,0,6,0
5291,1,0,2,2,0
5292,2,5,8,9,0
5293,1,2,2,9,0
5294,1,0,0,6,0
5295,1,2,1,7,0
5296,1,0,1,2,0
5297,2,4,8,9,0
5298,1,2,1,2,0
5299,1,0,2,9,0
5300,2,5,8,9,0
5301,2,3,8,9,0
5302,2,5,6,6,1
5303,2,3,8,9,0
5304,2,5,8,9,0
5305,2,5,8,9,0
5306,2,5,6,0,0
5307,2,5,6,6,0
5308,1,1,2,2,0
5309,1,0,2,2,1
5310,2,5,8,2,0
5311,2,5,7,2,0
5312,2,3,6,0,0
5313,2,5,6,6,0
5314,2,3,8,2,0
5315,1,2,0,0,0
5316,2,5,6,6,0
5317,2,5,8,2,0
5318,2,3,8,2,0
5319,2,4,8,9,0
5320,1,0,0,6,0
5321,1,1,0,0,1
5322,2,3,8,2,0
5323,2,4,8,9,0
5324,1,2,0,6,0
5325,1,2,2,9,0
5326,2,4,6,6,0
5327,1,0,1,7,0
5328,1,0,2,2,0
5329,1,0,2,9,0
5330,2,3,6,0,0
5331,1,2,2,9,0
5332,2,4,6,6,0
5333,2,3,8,9,0
5334,1,0,2,2,0
5335,2,4,6,0,0
5336,1,1,0,0,0
5337,2,5,8,9,0
5338,2,3,8,2,1
5339,2,5,8,9,0
5340,1,1,2,9,0
5341,1,2,2,9,0
5342,1,1,0,6,0
5343,1,2,2,9,0
5344,2,5,7,7,0
5345,2,5,6,6,0
5346,1,1,2,2,1
5347,2,5,8,9,1
5348,2,3,8,9,1
5349,2,3,8,9,0
5350,1,0,2,9,1
5351,2,5,7,2,0
5352,2,4,6,6,0
5353,1,0,2,9,0
5354,1,1,2,9,0
5355,1,2,1,7,1
5356,1,0,0,6,0
5357,1,2,1,7,0
5358,1,0,2,9,0
5359,1,0,2,2,1
5360,1,0,2,9,0
5361,2,3,7,2,0
5362,2,5,7,7,0
5363,2,4,8,9,0
5364,1,0,0,6,0
5365,2,5,8,9,1
5366,1,0,2,2,0
5367,1,2,0,6,0
5368,2,4,8,9,0
5369,2,5,8,9,1
5370,2,5,7,2,0
5371,1,0,2,9,0
5372,1,1,0,6,1
5373,2,5,8,2,0
5374,1,2,2,2,0
5375,2,3,7,2,0
5376,1,0,0,6,0
5377,2,3,6,6,0
5378,1,1,0,6,0
5379,1,2,1,2,0
5380,1,0,2,9,1
5381,1,2,0,0,0
5382,1,0,0,6,0
5383,2,4,8,2,0
5384,2,3,7,7,1
5385,1,2,2,2,0
5386,2,5,6,6,0
5387,1,0,2,9,0
5388,2,3,8,9,0
5389,2,3,6,6,0
5390,2,3,6,0,0
5391,2,4,8,9,0
5392,2,5,8,2,1
5393,2,5,6,6,0
5394,2,4,7,7,0
5395,1,2,0,6,0
5396,2,3,8,9,0
5397,2,3,6,6,0
5398,2,4,6,6,0
5399,2,4,6,6,0
5400,2,4,6,6,0
5401,2,4,6,0,0
5402,2,5,6,6,0
5403,1,0,2,9,0
5404,2,3,8,9,0
5405,2,4,6,6,0
5406,2,3,8,9,1
5407,2,3,8,2,0
5408,1,1,1,2,0
5409,1,2,0,6,0
5410,2,3,8,9,0
5411,1,0,2,9,0
5412,1,0,2,9,0
5413,2,3,6,0,0
5414,2,4,8,9,0
5415,1,0,0,6,0
5416,1,2,0,6,0
5417,2,5,8,2,0
5418,1,1,2,9,0
5419,2,5,7,7,0
5420,1,0,2,9,0
5421,2,4,8,9,0
5422,1,0,2,2,0
5423,1,0,2,2,1
5424,1,0,0,6,0
5425,1,2,0,6,1
5426,2,5,8,2,1
5427,1,0,0,6,1
5428,2,3,8,2,1
5429,2,4,8,2,0
5430,2,3,8,9,1
5431,1,1,0,0,0
5432,2,4,6,0,0
5433,2,3,6,6,0
5434,1,1,2,9,0
5435,2,4,8,9,0
5436,1,0,2,9,1
5437,1,1,0,6,0
5438,2,4,8,9,0
